commit,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment
296ab786eed237b59f76f6411e895cc1e3ce14ab,1.97992700729927,16.735401459854014,1.5091240875912408,4.0583941605839415,3.9616788321167884,4.819343065693431,1.6934306569343065,20.076642335766422,1.9616788321167884,16.536496350364963,1.4945255474452555
7202a6fa8773fdcf3f374625def3c15276250b67,1.97992700729927,16.73722627737226,1.5091240875912408,4.0583941605839415,3.9616788321167884,4.819343065693431,1.6934306569343065,20.076642335766422,1.9616788321167884,16.53832116788321,1.4945255474452555
f4d3af185988ad45ebc0a6dead32222cad2c03a6,1.97992700729927,16.73175182481752,1.5091240875912408,4.0583941605839415,3.9616788321167884,4.819343065693431,1.6934306569343065,20.074817518248175,1.9616788321167884,16.532846715328468,1.4945255474452555
78cf8efec34c419ecea86bc8d1fe47ec0b51ba37,1.980072463768116,16.608695652173914,1.4855072463768115,4.023550724637682,3.931159420289855,4.768115942028985,1.6757246376811594,19.918478260869566,1.9619565217391304,16.411231884057973,1.4692028985507246
48b3693d3cec7bd7996b1394a8df901d1fc26320,1.9820143884892085,17.073741007194243,1.474820143884892,4.1852517985611515,4.093525179856115,5.0071942446043165,1.6672661870503598,20.37589928057554,1.9640287769784173,16.807553956834532,1.45863309352518
5028bf628c7ebfb85d14ec7dc296b264a1c3bcd3,1.9820143884892085,17.073741007194243,1.474820143884892,4.1852517985611515,4.093525179856115,5.0071942446043165,1.6672661870503598,20.37589928057554,1.9640287769784173,16.807553956834532,1.45863309352518
9c4b0f66aab720a997228c071c671454196706d6,1.9820143884892085,17.073741007194243,1.474820143884892,4.1852517985611515,4.093525179856115,5.0071942446043165,1.6672661870503598,20.37589928057554,1.9640287769784173,16.807553956834532,1.45863309352518
d0d7fed1a2522cc82dfa934df0cdd362a66058b1,1.9818840579710144,16.61413043478261,1.4855072463768115,4.02536231884058,3.9329710144927534,4.769927536231884,1.6757246376811594,19.92572463768116,1.963768115942029,16.416666666666668,1.4692028985507246
11f8457fb9b787f350e176fd28ee8c01fd2b82d5,1.983695652173913,16.625,1.4855072463768115,4.0271739130434785,3.9347826086956523,4.771739130434782,1.6757246376811594,19.932971014492754,1.9655797101449275,16.42753623188406,1.4692028985507246
33dfb9f3f2aa6b7cc3fcba84ad8ac1485272e003,1.983695652173913,16.625,1.4855072463768115,4.0271739130434785,3.9347826086956523,4.771739130434782,1.6757246376811594,19.932971014492754,1.9655797101449275,16.42753623188406,1.4692028985507246
e9dcc3054fb0fdf0faafd0ef57a238f4a692fb23,1.983695652173913,16.625,1.4855072463768115,4.0271739130434785,3.9347826086956523,4.771739130434782,1.6757246376811594,19.932971014492754,1.9655797101449275,16.42753623188406,1.4692028985507246
19e02f4f46c46bcd2544e5811953a4ee324f2f7c,1.983695652173913,16.625,1.4855072463768115,4.0271739130434785,3.9347826086956523,4.771739130434782,1.6757246376811594,19.932971014492754,1.9655797101449275,16.42753623188406,1.4692028985507246
9476c6ed3dcf89b045d567c153f50de9528dd0ba,1.983695652173913,16.625,1.4855072463768115,4.0271739130434785,3.9347826086956523,4.771739130434782,1.6757246376811594,19.932971014492754,1.9655797101449275,16.42753623188406,1.4692028985507246
378dc9103a6b36ecac5f63eb0d5a87f573081094,1.983695652173913,16.6231884057971,1.4855072463768115,4.0271739130434785,3.9347826086956523,4.771739130434782,1.6757246376811594,19.932971014492754,1.9655797101449275,16.42572463768116,1.4692028985507246
